Date,japan_2yr_yield,us_2yr_yield
2014-09-08,0.069,0.53
2014-09-09,0.07,0.558
2014-09-10,0.073,0.57
2014-09-11,0.073,0.562
2014-09-12,0.072,0.562
2014-09-15,,0.542
2014-09-16,0.071,0.538
2014-09-17,0.07,0.571
2014-09-18,0.062,0.563
2014-09-19,0.062,0.567
2014-09-22,0.065,0.551
2014-09-23,,0.539
2014-09-24,0.057,0.589
2014-09-25,0.058,0.553
2014-09-26,0.058,0.577
2014-09-29,0.073,0.573
2014-09-30,0.072,0.569
2014-10-01,0.069,0.518
2014-10-02,0.062,0.526
2014-10-03,0.056,0.559
2014-10-06,0.057,0.534
2014-10-07,0.049,0.506
2014-10-08,0.043,0.45
2014-10-09,0.047,0.442
2014-10-10,0.052,0.426
2014-10-14,0.043,0.37
2014-10-15,0.037,0.31
2014-10-16,0.041,0.345
2014-10-17,0.013,0.373
2014-10-20,0.019,0.353
2014-10-21,0.025,0.364
2014-10-22,0.028,0.36
2014-10-23,0.021,0.388
2014-10-24,0.014,0.388
2014-10-27,0.018,0.384
2014-10-28,0.014,0.396
2014-10-29,0.017,0.483
2014-10-30,0.019,0.471
2014-10-31,0.028,0.493
2014-11-03,,0.513
2014-11-04,0.016,0.514
2014-11-05,0.018,0.524
2014-11-06,0.031,0.552
2014-11-07,0.028,0.501
2014-11-10,0.02,0.537
2014-11-11,0.03,
2014-11-12,0.042,0.541
2014-11-13,0.035,0.517
2014-11-14,0.009,0.514
2014-11-17,0.011,0.51
2014-11-18,0.01,0.506
2014-11-19,0.004,0.523
2014-11-20,0.004,0.511
2014-11-21,0.003,0.503
2014-11-24,,0.495
2014-11-25,0.031,0.522
2014-11-26,,0.518
2014-11-27,0.005,
2014-11-28,0.003,0.47
2014-12-01,0.004,0.498
2014-12-02,0.001,0.538
2014-12-03,-0.004,0.557
2014-12-04,-0.006,0.542
2014-12-05,-0.009,0.645
2014-12-08,-0.004,0.63
2014-12-09,-0.007,0.614
2014-12-10,0,0.57
2014-12-11,-0.002,0.602
2014-12-12,0.002,0.542
2014-12-15,0.002,0.578
2014-12-16,-0.002,0.554
2014-12-17,0,0.619
2014-12-18,-0.01,0.633
2014-12-19,-0.042,0.64
2014-12-22,-0.038,0.661
2014-12-23,,0.741
2014-12-24,-0.043,0.741
2014-12-25,-0.042,
2014-12-26,,0.741
2014-12-29,-0.026,0.71
2014-12-30,-0.027,0.686
2014-12-31,,0.666
2015-01-02,,0.667
2015-01-05,-0.025,0.659
2015-01-06,-0.026,0.627
2015-01-07,-0.026,0.611
2015-01-08,-0.027,0.607
2015-01-09,-0.036,0.563
2015-01-12,,0.547
2015-01-13,-0.03,0.541
2015-01-14,-0.03,0.503
2015-01-15,-0.029,0.414
2015-01-16,-0.03,0.486
2015-01-19,-0.03,
2015-01-20,-0.035,0.493
2015-01-21,-0.035,0.509
2015-01-22,-0.022,0.519
2015-01-23,-0.021,0.488
2015-01-26,-0.018,0.513
2015-01-27,-0.018,0.513
2015-01-28,0,0.467
2015-01-29,0.001,0.518
2015-01-30,,0.451
2015-02-02,0.012,0.461
2015-02-03,0.022,0.51
2015-02-04,0.025,0.486
2015-02-05,0.044,0.522
2015-02-06,0.027,0.646
2015-02-09,0.043,0.654
2015-02-10,0.045,0.652
2015-02-11,,0.666
2015-02-12,0.044,0.626
2015-02-13,0.041,0.643
2015-02-16,0.039,
2015-02-17,0.034,0.664
2015-02-18,0.035,0.599
2015-02-19,0.028,0.619
2015-02-20,0.029,0.634
2015-02-23,0.029,0.604
2015-02-24,0.03,0.555
2015-02-25,0.02,0.605
2015-02-26,0.021,0.648
2015-02-27,0.009,0.62
2015-03-02,0.015,0.664
2015-03-03,0.021,0.68
2015-03-04,0.018,0.657
2015-03-05,0.002,0.641
2015-03-06,0.006,0.725
2015-03-09,0.018,0.694
2015-03-10,0.024,0.682
2015-03-11,0.023,0.682
2015-03-12,0.018,0.666
2015-03-13,0.014,0.659
2015-03-16,0.007,0.651
2015-03-17,0.009,0.674
2015-03-18,0.002,0.554
2015-03-19,0.001,0.611
2015-03-20,0.003,0.583
2015-03-23,0.014,0.571
2015-03-24,0.018,0.559
2015-03-25,0.022,0.604
2015-03-26,0.024,0.612
2015-03-27,0.036,0.596
2015-03-30,0.035,0.581
2015-03-31,0.036,0.557
2015-04-01,0.028,0.537
2015-04-02,0.017,0.542
2015-04-03,0.015,
2015-04-06,0.01,0.497
2015-04-07,0.014,0.518
2015-04-08,0.014,0.534
2015-04-09,0.008,0.55
2015-04-10,0.003,0.558
2015-04-13,0.004,0.53
2015-04-14,0.002,0.514
2015-04-15,0.004,0.498
2015-04-16,0.004,0.486
2015-04-17,-0.002,0.51
2015-04-20,0,0.522
2015-04-21,0,0.518
2015-04-22,-0.004,0.547
2015-04-23,-0.006,0.53
2015-04-24,-0.021,0.506
2015-04-27,-0.005,0.518
2015-04-28,0,0.563
2015-04-29,,0.559
2015-04-30,0.007,0.569
2015-05-01,0,0.597
2015-05-04,,0.601
2015-05-05,,0.625
2015-05-06,,0.637
2015-05-07,0.018,0.633
2015-05-08,0.007,0.574
2015-05-11,0,0.618
2015-05-12,-0.009,0.598
2015-05-13,-0.001,0.578
2015-05-14,-0.014,0.546
2015-05-15,-0.012,0.538
2015-05-18,-0.018,0.579
2015-05-19,-0.02,0.615
2015-05-20,-0.018,0.587
2015-05-21,-0.01,0.575
2015-05-22,-0.014,0.616
2015-05-25,-0.007,
2015-05-26,-0.007,0.614
2015-05-27,-0.002,0.65
2015-05-28,-0.017,0.631
2015-05-29,-0.005,0.607
2015-06-01,0,0.647
2015-06-02,-0.001,0.655
2015-06-03,0.004,0.675
2015-06-04,0.007,0.663
2015-06-05,-0.006,0.711
2015-06-08,-0.003,0.683
2015-06-09,-0.002,0.719
2015-06-10,0.006,0.727
2015-06-11,-0.004,0.715
2015-06-12,0.004,0.728
2015-06-15,-0.005,0.704
2015-06-16,-0.009,0.687
2015-06-17,-0.004,0.651
2015-06-18,0.006,0.635
2015-06-19,0.004,0.619
2015-06-22,0.002,0.66
2015-06-23,0.002,0.68
2015-06-24,-0.004,0.682
2015-06-25,0.002,0.69
2015-06-26,-0.01,0.714
2015-06-29,0.007,0.635
2015-06-30,0,0.645
2015-07-01,-0.005,0.69
2015-07-02,0.007,0.629
2015-07-03,0.009,
2015-07-06,0.015,0.591
2015-07-07,0.005,0.587
2015-07-08,0.004,0.543
2015-07-09,0.004,0.587
2015-07-10,0.013,0.639
2015-07-13,0.014,0.679
2015-07-14,0.004,0.639
2015-07-15,0.003,0.627
2015-07-16,0.007,0.657
2015-07-17,0.007,0.667
2015-07-20,,0.708
2015-07-21,0.007,0.68
2015-07-22,0.007,0.708
2015-07-23,0.003,0.696
2015-07-24,,0.68
2015-07-27,,0.652
2015-07-28,0.004,0.67
2015-07-29,0.009,0.706
2015-07-30,0.007,0.729
2015-07-31,0.002,0.663
2015-08-03,0.009,0.667
2015-08-04,0,0.734
2015-08-05,0.007,0.728
2015-08-06,0.01,0.703
2015-08-07,0.002,0.719
2015-08-10,0,0.723
2015-08-11,0,0.675
2015-08-12,-0.01,0.667
2015-08-13,0.003,0.709
2015-08-14,,0.724
2015-08-17,0,0.708
2015-08-18,0,0.72
2015-08-19,0.004,0.659
2015-08-20,-0.002,0.655
2015-08-21,0.001,0.615
2015-08-24,0,0.57
2015-08-25,0.003,0.603
2015-08-26,0.004,0.674
2015-08-27,0.006,0.69
2015-08-28,0.009,0.718
2015-08-31,0.01,0.739
2015-09-01,0.004,0.706
2015-09-02,0.01,0.71
2015-09-03,0.011,0.694
2015-09-04,0.011,0.709
2015-09-07,0.011,
2015-09-08,0.011,0.735
2015-09-09,0.011,0.743
2015-09-10,0.012,0.735
2015-09-11,0.011,0.707
2015-09-14,0.012,0.728
2015-09-15,0.018,0.804
2015-09-16,0.015,0.813
2015-09-17,0.01,0.682
2015-09-18,0.007,0.68
2015-09-21,,0.708
2015-09-22,,0.676
2015-09-23,,0.701
2015-09-24,0.01,0.682
2015-09-25,0.008,0.694
2015-09-28,0.008,0.67
2015-09-29,0.009,0.651
2015-09-30,0.015,0.631
2015-10-01,0.004,0.647
2015-10-02,-0.001,0.581
2015-10-05,0,0.607
2015-10-06,0.002,0.603
2015-10-07,0,0.627
2015-10-08,0.006,0.635
2015-10-09,0.003,0.639
2015-10-13,0.004,0.619
2015-10-14,0.004,0.551
2015-10-15,0.006,0.599
2015-10-16,0.004,0.611
2015-10-19,0.007,0.589
2015-10-20,0.01,0.631
2015-10-21,0.011,0.623
2015-10-22,0.007,0.603
2015-10-23,0.011,0.643
2015-10-26,0.011,0.639
2015-10-27,0.003,0.623
2015-10-28,-0.002,0.705
2015-10-29,0,0.726
2015-10-30,0.002,0.726
2015-11-02,0.002,0.755
2015-11-03,,0.768
2015-11-04,0.002,0.814
2015-11-05,0.001,0.828
2015-11-06,-0.004,0.888
2015-11-09,-0.004,0.884
2015-11-10,-0.011,0.876
2015-11-11,-0.002,
2015-11-12,-0.004,0.873
2015-11-13,-0.011,0.837
2015-11-16,-0.011,0.853
2015-11-17,-0.015,0.853
2015-11-18,-0.02,0.878
2015-11-19,-0.025,0.894
2015-11-20,-0.025,0.919
2015-11-23,,0.919
2015-11-24,-0.006,0.932
2015-11-25,-0.012,0.936
2015-11-26,-0.011,
2015-11-27,-0.013,0.92
2015-11-30,-0.011,0.932
2015-12-01,-0.011,0.909
2015-12-02,-0.011,0.937
2015-12-03,-0.02,0.952
2015-12-04,-0.023,0.941
2015-12-07,-0.024,0.929
2015-12-08,-0.033,0.931
2015-12-09,-0.032,0.925
2015-12-10,-0.035,0.945
2015-12-11,-0.029,0.877
2015-12-14,-0.03,0.946
2015-12-15,-0.018,0.966
2015-12-16,-0.03,1.005
2015-12-17,-0.036,0.986
2015-12-18,-0.053,0.954
2015-12-21,-0.04,0.946
2015-12-22,-0.055,0.975
2015-12-23,,0.983
2015-12-24,0.003,1
2015-12-25,-0.012,
2015-12-28,-0.015,1.009
2015-12-29,-0.016,1.093
2015-12-30,-0.014,1.073
2015-12-31,,1.05
2016-01-04,-0.017,1.038
2016-01-05,0,1.016
2016-01-06,-0.01,0.978
2016-01-07,-0.019,0.95
2016-01-08,-0.025,0.934
2016-01-11,,0.934
2016-01-12,-0.031,0.926
2016-01-13,-0.037,0.909
2016-01-14,-0.03,0.893
2016-01-15,-0.034,0.852
2016-01-18,-0.032,
2016-01-19,-0.031,0.872
2016-01-20,-0.012,0.823
2016-01-21,-0.008,0.835
2016-01-22,-0.025,0.871
2016-01-25,-0.031,0.859
2016-01-26,-0.028,0.842
2016-01-27,-0.025,0.835
2016-01-28,-0.037,0.819
2016-01-29,-0.08,0.776
2016-02-01,-0.165,0.799
2016-02-02,-0.154,0.72
2016-02-03,-0.182,0.724
2016-02-04,-0.179,0.7
2016-02-05,-0.196,0.724
2016-02-08,-0.193,0.668
2016-02-09,-0.25,0.692
2016-02-10,-0.222,0.688
2016-02-11,,0.652
2016-02-12,-0.165,0.716
2016-02-15,-0.146,
2016-02-16,-0.168,0.722
2016-02-17,-0.147,0.744
2016-02-18,-0.19,0.695
2016-02-19,-0.2,0.744
2016-02-22,-0.212,0.752
2016-02-23,-0.205,0.736
2016-02-24,-0.222,0.756
2016-02-25,-0.227,0.728
2016-02-26,-0.231,0.795
2016-02-29,-0.24,0.776
2016-03-01,-0.222,0.841
2016-03-02,-0.214,0.843
2016-03-03,-0.19,0.847
2016-03-04,-0.206,0.864
2016-03-07,-0.215,0.908
2016-03-08,-0.237,0.868
2016-03-09,-0.162,0.892
2016-03-10,-0.172,0.928
2016-03-11,-0.16,0.957
2016-03-14,-0.175,0.958
2016-03-15,-0.15,0.966
2016-03-16,-0.187,0.857
2016-03-17,-0.213,0.865
2016-03-18,-0.239,0.837
2016-03-21,,0.874
2016-03-22,-0.213,0.889
2016-03-23,-0.238,0.854
2016-03-24,-0.216,0.871
2016-03-25,-0.245,
2016-03-28,-0.228,0.867
2016-03-29,-0.223,0.786
2016-03-30,-0.229,0.759
2016-03-31,-0.19,0.723
2016-04-01,-0.228,0.724
2016-04-04,-0.23,0.738
2016-04-05,-0.223,0.722
2016-04-06,-0.234,0.734
2016-04-07,-0.245,0.69
2016-04-08,-0.257,0.697
2016-04-11,-0.249,0.701
2016-04-12,-0.256,0.741
2016-04-13,-0.245,0.748
2016-04-14,-0.267,0.768
2016-04-15,-0.253,0.736
2016-04-18,-0.256,0.743
2016-04-19,-0.269,0.759
2016-04-20,-0.268,0.796
2016-04-21,-0.262,0.808
2016-04-22,-0.286,0.82
2016-04-25,-0.261,0.832
2016-04-26,-0.268,0.863
2016-04-27,-0.238,0.819
2016-04-28,-0.241,0.784
2016-04-29,,0.784
2016-05-02,-0.244,0.792
2016-05-03,,0.756
2016-05-04,,0.74
2016-05-05,,0.72
2016-05-06,-0.253,0.736
2016-05-09,-0.246,0.708
2016-05-10,-0.249,0.724
2016-05-11,-0.25,0.73
2016-05-12,-0.258,0.756
2016-05-13,-0.255,0.748
2016-05-16,-0.25,0.788
2016-05-17,-0.255,0.833
2016-05-18,-0.245,0.894
2016-05-19,-0.23,0.884
2016-05-20,-0.249,0.878
2016-05-23,-0.238,0.899
2016-05-24,-0.239,0.911
2016-05-25,-0.231,0.92
2016-05-26,-0.24,0.869
2016-05-27,-0.242,0.911
2016-05-30,-0.235,
2016-05-31,-0.248,0.879
2016-06-01,-0.245,0.901
2016-06-02,-0.239,0.889
2016-06-03,-0.245,0.774
2016-06-06,-0.254,0.797
2016-06-07,-0.254,0.785
2016-06-08,-0.25,0.777
2016-06-09,-0.252,0.769
2016-06-10,-0.274,0.729
2016-06-13,-0.28,0.716
2016-06-14,-0.278,0.724
2016-06-15,-0.282,0.672
2016-06-16,-0.285,0.687
2016-06-17,-0.258,0.695
2016-06-20,-0.251,0.747
2016-06-21,-0.248,0.765
2016-06-22,-0.245,0.745
2016-06-23,-0.24,0.781
2016-06-24,-0.278,0.629
2016-06-27,-0.285,0.595
2016-06-28,-0.301,0.615
2016-06-29,-0.306,0.639
2016-06-30,-0.3,0.584
2016-07-01,-0.336,0.591
2016-07-04,-0.329,
2016-07-05,-0.33,0.552
2016-07-06,-0.335,0.579
2016-07-07,-0.35,0.591
2016-07-08,-0.359,0.607
2016-07-11,-0.351,0.655
2016-07-12,-0.351,0.69
2016-07-13,-0.36,0.667
2016-07-14,-0.356,0.675
2016-07-15,-0.335,0.67
2016-07-18,,0.692
2016-07-19,-0.327,0.692
2016-07-20,-0.327,0.712
2016-07-21,-0.324,0.68
2016-07-22,-0.335,0.704
2016-07-25,-0.334,0.735
2016-07-26,-0.337,0.756
2016-07-27,-0.366,0.72
2016-07-28,-0.356,0.709
2016-07-29,-0.26,0.657
2016-08-01,-0.242,0.687
2016-08-02,-0.175,0.681
2016-08-03,-0.177,0.669
2016-08-04,-0.18,0.645
2016-08-05,-0.196,0.724
2016-08-08,-0.175,0.728
2016-08-09,-0.192,0.712
2016-08-10,-0.201,0.684
2016-08-11,,0.744
2016-08-12,-0.199,0.708
2016-08-15,-0.189,0.728
2016-08-16,-0.199,0.748
2016-08-17,-0.191,0.728
2016-08-18,-0.203,0.703
2016-08-19,-0.208,0.748
2016-08-22,-0.208,0.74
2016-08-23,-0.21,0.744
2016-08-24,-0.194,0.764
2016-08-25,-0.19,0.791
2016-08-26,-0.179,0.844
2016-08-29,-0.186,0.807
2016-08-30,-0.206,0.799
2016-08-31,-0.201,0.807
2016-09-01,-0.187,0.784
2016-09-02,-0.184,0.788
2016-09-05,-0.19,
2016-09-06,-0.19,0.73
2016-09-07,-0.2,0.736
2016-09-08,-0.2,0.772
2016-09-09,-0.21,0.784
2016-09-12,-0.249,0.772
2016-09-13,-0.25,0.8
2016-09-14,-0.274,0.76
2016-09-15,-0.275,0.728
2016-09-16,-0.27,0.764
2016-09-19,,0.78
2016-09-20,-0.27,0.776
2016-09-21,-0.228,0.776
2016-09-22,,0.772
2016-09-23,-0.224,0.756
2016-09-26,-0.232,0.736
2016-09-27,-0.27,0.744
2016-09-28,-0.301,0.758
2016-09-29,-0.3,0.736
2016-09-30,-0.292,0.764
2016-10-03,-0.28,0.793
2016-10-04,-0.283,0.823
2016-10-05,-0.285,0.834
2016-10-06,-0.28,0.852
2016-10-07,-0.278,0.832
2016-10-11,-0.265,0.867
2016-10-12,-0.265,0.861
2016-10-13,-0.265,0.836
2016-10-14,-0.275,0.837
2016-10-17,-0.272,0.817
2016-10-18,-0.275,0.801
2016-10-19,-0.277,0.797
2016-10-20,-0.27,0.821
2016-10-21,-0.255,0.825
2016-10-24,-0.25,0.842
2016-10-25,-0.255,0.854
2016-10-26,-0.254,0.87
2016-10-27,-0.264,0.887
2016-10-28,-0.241,0.855
2016-10-31,-0.244,0.843
2016-11-01,-0.248,0.833
2016-11-02,-0.263,0.819
2016-11-03,,0.808
2016-11-04,-0.267,0.785
2016-11-07,-0.26,0.82
2016-11-08,-0.265,0.856
2016-11-09,-0.272,0.892
2016-11-10,-0.26,0.917
2016-11-11,-0.248,
2016-11-14,-0.218,1.004
2016-11-15,-0.182,0.995
2016-11-16,-0.105,1.007
2016-11-17,-0.164,1.048
2016-11-18,-0.175,1.07
2016-11-21,-0.179,1.07
2016-11-22,-0.159,1.089
2016-11-23,,1.125
2016-11-24,-0.166,
2016-11-25,-0.147,1.12
2016-11-28,-0.154,1.101
2016-11-29,-0.175,1.089
2016-11-30,-0.162,1.115
2016-12-01,-0.18,1.149
2016-12-02,-0.186,1.098
2016-12-05,-0.186,1.122
2016-12-06,-0.196,1.116
2016-12-07,-0.195,1.096
2016-12-08,-0.187,1.112
2016-12-09,-0.184,1.135
2016-12-12,-0.19,1.143
2016-12-13,-0.185,1.166
2016-12-14,-0.194,1.269
2016-12-15,-0.196,1.275
2016-12-16,-0.182,1.254
2016-12-19,-0.173,1.224
2016-12-20,-0.193,1.218
2016-12-21,-0.185,1.19
2016-12-22,-0.179,1.194
2016-12-23,,1.204
2016-12-26,-0.18,
2016-12-27,-0.182,1.229
2016-12-28,-0.167,1.256
2016-12-29,-0.171,1.214
2016-12-30,-0.185,1.19
2017-01-03,,1.216
2017-01-04,-0.195,1.216
2017-01-05,-0.202,1.164
2017-01-06,-0.213,1.212
2017-01-09,,1.184
2017-01-10,-0.257,1.188
2017-01-11,-0.249,1.187
2017-01-12,-0.229,1.175
2017-01-13,-0.227,1.195
2017-01-16,-0.227,
2017-01-17,-0.231,1.154
2017-01-18,-0.233,1.223
2017-01-19,-0.241,1.223
2017-01-20,-0.241,1.191
2017-01-23,-0.236,1.145
2017-01-24,-0.238,1.194
2017-01-25,-0.223,1.236
2017-01-26,-0.209,1.226
2017-01-27,-0.203,1.22
2017-01-30,-0.237,1.214
2017-01-31,-0.209,1.206
2017-02-01,-0.23,1.214
2017-02-02,-0.212,1.207
2017-02-03,-0.23,1.199
2017-02-06,-0.22,1.151
2017-02-07,-0.219,1.167
2017-02-08,-0.22,1.143
2017-02-09,-0.206,1.179
2017-02-10,-0.212,1.192
2017-02-13,-0.217,1.204
2017-02-14,-0.224,1.236
2017-02-15,-0.24,1.249
2017-02-16,-0.24,1.204
2017-02-17,-0.245,1.19
2017-02-20,-0.244,
2017-02-21,-0.245,1.209
2017-02-22,-0.262,1.218
2017-02-23,-0.265,1.184
2017-02-24,-0.27,1.145
2017-02-27,-0.27,1.196
2017-02-28,-0.278,1.262
2017-03-01,-0.256,1.286
2017-03-02,-0.284,1.31
2017-03-03,-0.289,1.307
2017-03-06,-0.296,1.307
2017-03-07,-0.293,1.33
2017-03-08,-0.285,1.356
2017-03-09,-0.263,1.375
2017-03-10,-0.266,1.355
2017-03-13,-0.26,1.374
2017-03-14,-0.26,1.378
2017-03-15,-0.256,1.301
2017-03-16,-0.266,1.334
2017-03-17,-0.26,1.318
2017-03-20,,1.29
2017-03-21,-0.259,1.262
2017-03-22,-0.259,1.25
2017-03-23,-0.273,1.254
2017-03-24,-0.264,1.259
2017-03-27,-0.269,1.255
2017-03-28,-0.267,1.304
2017-03-29,-0.255,1.272
2017-03-30,-0.237,1.284
2017-03-31,-0.195,1.256
2017-04-03,-0.168,1.228
2017-04-04,-0.185,1.254
2017-04-05,-0.204,1.236
2017-04-06,-0.213,1.24
2017-04-07,-0.214,1.289
2017-04-10,-0.22,1.276
2017-04-11,-0.229,1.236
2017-04-12,-0.218,1.204
2017-04-13,-0.221,1.207
2017-04-14,-0.23,
2017-04-17,-0.212,1.203
2017-04-18,-0.226,1.162
2017-04-19,-0.215,1.179
2017-04-20,-0.224,1.187
2017-04-21,-0.225,1.182
2017-04-24,-0.218,1.231
2017-04-25,-0.205,1.272
2017-04-26,-0.21,1.274
2017-04-27,-0.195,1.26
2017-04-28,-0.214,1.264
2017-05-01,-0.211,1.276
2017-05-02,-0.205,1.26
2017-05-03,,1.296
2017-05-04,,1.308
2017-05-05,,1.312
2017-05-08,-0.203,1.332
2017-05-09,-0.186,1.343
2017-05-10,-0.186,1.357
2017-05-11,-0.181,1.337
2017-05-12,-0.181,1.292
2017-05-15,-0.174,1.301
2017-05-16,-0.169,1.301
2017-05-17,-0.163,1.248
2017-05-18,-0.157,1.27
2017-05-19,-0.164,1.272
2017-05-22,-0.169,1.285
2017-05-23,-0.17,1.305
2017-05-24,-0.163,1.284
2017-05-25,-0.17,1.296
2017-05-26,-0.168,1.296
2017-05-29,-0.172,
2017-05-30,-0.169,1.286
2017-05-31,-0.163,1.284
2017-06-01,-0.166,1.292
2017-06-02,-0.162,1.29
2017-06-05,-0.15,1.304
2017-06-06,-0.147,1.296
2017-06-07,-0.117,1.31
2017-06-08,-0.106,1.318
2017-06-09,-0.109,1.337
2017-06-12,-0.115,1.357
2017-06-13,-0.115,1.365
2017-06-14,-0.113,1.333
2017-06-15,-0.122,1.353
2017-06-16,-0.119,1.317
2017-06-19,-0.12,1.358
2017-06-20,-0.116,1.346
2017-06-21,-0.106,1.35
2017-06-22,-0.104,1.342
2017-06-23,-0.103,1.342
2017-06-26,-0.106,1.334
2017-06-27,-0.124,1.371
2017-06-28,-0.123,1.355
2017-06-29,-0.123,1.371
2017-06-30,-0.125,1.384
2017-07-03,-0.124,1.412
2017-07-04,-0.129,
2017-07-05,-0.112,1.404
2017-07-06,-0.1,1.396
2017-07-07,-0.108,1.401
2017-07-10,-0.101,1.385
2017-07-11,-0.104,1.377
2017-07-12,-0.111,1.345
2017-07-13,-0.111,1.365
2017-07-14,-0.112,1.358
2017-07-17,,1.358
2017-07-18,-0.11,1.35
2017-07-19,-0.115,1.358
2017-07-20,-0.112,1.354
2017-07-21,-0.123,1.342
2017-07-24,-0.122,1.359
2017-07-25,-0.112,1.392
2017-07-26,-0.114,1.357
2017-07-27,-0.12,1.365
2017-07-28,,1.349
2017-07-31,-0.118,1.352
2017-08-01,-0.118,1.344
2017-08-02,-0.118,1.361
2017-08-03,-0.121,1.341
2017-08-04,-0.115,1.353
2017-08-07,-0.108,1.353
2017-08-08,-0.107,1.353
2017-08-09,-0.118,1.341
2017-08-10,-0.115,1.328
2017-08-11,,1.296
2017-08-14,-0.114,1.32
2017-08-15,-0.121,1.35
2017-08-16,-0.121,1.328
2017-08-17,-0.12,1.299
2017-08-18,-0.142,1.307
2017-08-21,-0.139,1.303
2017-08-22,-0.134,1.324
2017-08-23,-0.135,1.307
2017-08-24,-0.146,1.332
2017-08-25,-0.161,1.335
2017-08-28,-0.159,1.327
2017-08-29,-0.162,1.319
2017-08-30,-0.152,1.327
2017-08-31,-0.166,1.328
2017-09-01,-0.172,1.344
2017-09-04,-0.164,
2017-09-05,-0.16,1.292
2017-09-06,-0.16,1.304
2017-09-07,-0.16,1.264
2017-09-08,-0.164,1.264
2017-09-11,-0.16,1.321
2017-09-12,-0.144,1.337
2017-09-13,-0.149,1.349
2017-09-14,-0.14,1.363
2017-09-15,-0.149,1.382
2017-09-18,,1.397
2017-09-19,-0.144,1.402
2017-09-20,-0.135,1.44
2017-09-21,-0.13,1.441
2017-09-22,-0.14,1.433
2017-09-25,-0.139,1.425
2017-09-26,-0.139,1.438
2017-09-27,-0.133,1.473
2017-09-28,-0.123,1.453
2017-09-29,-0.126,1.486
2017-10-02,-0.109,1.485
2017-10-03,-0.118,1.473
2017-10-04,-0.14,1.473
2017-10-05,-0.145,1.489
2017-10-06,-0.142,1.506
2017-10-10,-0.149,1.514
2017-10-11,-0.146,1.521
2017-10-12,-0.147,1.515
2017-10-13,-0.146,1.495
2017-10-16,-0.145,1.54
2017-10-17,-0.14,1.548
2017-10-18,-0.133,1.565
2017-10-19,-0.149,1.532
2017-10-20,-0.139,1.578
2017-10-23,-0.139,1.566
2017-10-24,-0.135,1.583
2017-10-25,-0.14,1.597
2017-10-26,,1.617
2017-10-27,-0.154,1.59
2017-10-30,-0.16,1.576
2017-10-31,-0.165,1.602
2017-11-01,-0.164,1.614
2017-11-02,-0.169,1.61
2017-11-03,,1.615
2017-11-06,-0.185,1.623
2017-11-07,-0.188,1.631
2017-11-08,-0.212,1.647
2017-11-09,-0.201,1.636
2017-11-10,-0.183,1.656
2017-11-13,-0.174,1.683
2017-11-14,-0.188,1.689
2017-11-15,-0.193,1.685
2017-11-16,-0.193,1.71
2017-11-17,-0.202,1.723
2017-11-20,-0.203,1.753
2017-11-21,-0.205,1.773
2017-11-22,-0.199,1.729
2017-11-24,-0.187,1.747
2017-11-27,-0.179,1.743
2017-11-28,-0.175,1.748
2017-11-29,-0.174,1.764
2017-11-30,-0.163,1.784
2017-12-01,-0.16,1.773
2017-12-04,-0.15,1.808
2017-12-05,-0.138,1.82
2017-12-06,-0.145,1.808
2017-12-07,-0.145,1.804
2017-12-08,-0.155,1.797
2017-12-11,-0.155,1.821
2017-12-12,-0.155,1.829
2017-12-13,-0.159,1.776
2017-12-14,-0.159,1.813
2017-12-15,-0.156,1.838
2017-12-18,-0.155,1.83
2017-12-19,-0.155,1.855
2017-12-20,-0.149,1.859
2017-12-21,-0.151,1.88
2017-12-22,-0.15,1.893
2017-12-25,-0.155,
2017-12-26,-0.154,1.901
2017-12-27,-0.145,1.894
2017-12-28,-0.141,1.909
2017-12-29,-0.141,1.885
2018-01-02,,1.921
2018-01-03,,1.933
2018-01-04,-0.143,1.954
2018-01-05,-0.14,1.962
2018-01-08,,1.959
2018-01-09,-0.139,1.97
2018-01-10,-0.13,1.974
2018-01-11,-0.136,1.98
2018-01-12,-0.139,2
2018-01-15,-0.137,
2018-01-16,-0.138,2.016
2018-01-17,-0.131,2.045
2018-01-18,-0.131,2.045
2018-01-19,-0.139,2.067
2018-01-22,-0.137,2.063
2018-01-23,-0.145,2.041
2018-01-24,-0.138,2.078
2018-01-25,-0.132,2.086
2018-01-26,-0.131,2.118
2018-01-29,-0.13,2.118
2018-01-30,-0.136,2.126
2018-01-31,-0.139,2.143
2018-02-01,-0.13,2.163
2018-02-02,-0.133,2.143
2018-02-05,-0.139,2.026
2018-02-06,-0.141,2.107
2018-02-07,-0.15,2.125
2018-02-08,-0.151,2.104
2018-02-09,-0.153,2.075
2018-02-12,,2.077
2018-02-13,-0.156,2.105
2018-02-14,-0.155,2.166
2018-02-15,-0.16,2.186
2018-02-16,-0.16,2.192
2018-02-19,-0.155,
2018-02-20,-0.156,2.221
2018-02-21,-0.155,2.268
2018-02-22,-0.157,2.248
2018-02-23,-0.155,2.24
2018-02-26,-0.155,2.224
2018-02-27,-0.17,2.262
2018-02-28,-0.161,2.252
2018-03-01,-0.162,2.213
2018-03-02,-0.162,2.243
2018-03-05,-0.173,2.24
2018-03-06,-0.169,2.252
2018-03-07,-0.162,2.253
2018-03-08,-0.157,2.252
2018-03-09,-0.158,2.26
2018-03-12,-0.154,2.263
2018-03-13,-0.15,2.256
2018-03-14,-0.148,2.26
